fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
0,-0,0,-1.8700514915430753e-23,-0,-1.5019965496321223e-20,-0,0,0
-0.55237273583620794,-1.0319364075195292e-06,0,-0.55252590454709727,-1.0319364075195292e-06,8.366675341643984e-05,-0.70710678118654757,0,-0.37171751198957742
-1.8415946121471981e-10,-3.0351745550494247e-06,0,2.8793504746610639e-06,-3.0351745550494247e-06,-0.00017141090248381661,-0,0,-0.8708002892710327
0,-0,0,-1.1240073199623779e-20,-0,9.245701412816842e-21,-0,0,0
-0.78093772429343522,-0,0,-0.78112031319892528,-0,1.1529750723991286e-20,0.25,0,0
0,-0,0,-9.3516876622916943e-21,-0,1.4571838072747059e-37,0,0,0
0,-2.9639593447372548e-06,0,-1.8853430452550557e-20,-2.9639593447372548e-06,-7.2864619261893133e-05,-0,0,-0.61979015592851394
0,-1.0071351641549597e-07,0,-1.9463434034286154e-37,-1.0071351641549597e-07,-0.00013936549029200238,-0,0,-0.35498193487590979
-0.39048764924438278,-0,0,-0.39058394207697283,-0,-1.09691181578533e-20,0.25,0,0
-0.55217979174826204,-2.9639593447372548e-06,0,-0.55229895329020684,-2.9639593447372548e-06,-7.2864619352741686e-05,-0,0,-0.61979015592152797
0,-0,0,-3.8553491665223183e-21,-0,-1.3342133425221975e-20,-0,0,0
-0.78107415636632949,-3.0351745550494247e-06,0,-0.78128079197153844,-3.0351745550494247e-06,-0.00017141090263808774,-0.25,0,-0.87080028927536812
0,-4.9993316076912819e-06,0,4.0197811825644952e-21,-4.9993316076912819e-06,-2.5736328132382433e-05,-0,0,-1.3642050633669507
-1.1715242316758443,-0,0,-1.1718130910768974,-0,7.9996496914803032e-21,-0.25,0,0
-1.172801231198906,-0,0,-1.1727155211351907,-0,6.4648487415783269e-21,-0.25,0,0
0,-0,0,-8.9183327730969483e-22,-0,1.4669663352961094e-37,-0,0,0
0,-4.9282764386093802e-06,0,3.1300295926295079e-21,-4.9282764386093802e-06,-4.473874201448545e-05,-0,0,-1.1152376794014027
0,-1.0048718346311603e-07,0,-1.7686524577540599e-37,-1.0048718346311603e-07,2.6873471491662622e-05,-0,0,-0.35209305098302351
0,-0,0,6.5951931523780615e-21,-0,-7.3810975818261406e-21,-0,0,0
0,-4.9282764387204026e-06,0,-3.9515573119781118e-38,-4.9282764387204026e-06,-4.4738742230893559e-05,-0,0,-1.1152376794082659
0,-0,0,9.767594426258485e-38,-0,-5.8497705461380929e-21,-0,0,0
0,-4.9993316077190375e-06,0,3.842175843395978e-57,-4.9993316077190375e-06,-2.5736328264369943e-05,-0,0,-1.3642050633652305
-0.78194611564355432,-6.9320342941658897e-06,0,-0.78190456286461485,-6.9320342941658897e-06,-0.00025563851288964762,-0.25,0,-1.8645263190691175
-0.55275260515689617,-0,0,-0.552685723758364,-0,2.1928578957429015e-21,-0,0,0
0,-0,0,9.6748734183652672e-21,-0,3.4399761231573994e-21,-0,0,0
-1.8415459081054708e-10,-0,0,-4.4337514839352193e-06,-0,1.4775934967801811e-37,-0,0,0
0,-6.8507794506178499e-06,0,4.5509428908495346e-21,-6.8507794506178499e-06,-0.00014663768700453705,-0,0,-1.6132876939735716
0,-1.1491170193167477e-07,0,-7.665664513416731e-22,-1.1491170193167477e-07,-0.0001541504464271661,-0,0,-0.35530507100373798
0,-0,0,1.3162421472888862e-37,-0,-2.432298921381198e-21,-0,0,0
-0.39090848568819997,-6.8507794506178499e-06,0,-0.39087992205655042,-6.8507794506178499e-06,-0.00014663768690940319,0.25,0,-1.6132876939700436
0,-0,0,4.7169868036264638e-21,-0,-3.6795436879485394e-21,0,0,0
-0.55301071986534467,-6.9320342940826229e-06,0,-0.55299678400455243,-6.9320342940826229e-06,-0.00025563851297192555,-0.70710678118654757,0,-1.8645263190704382
0,-8.7635424900756043e-06,0,1.6845609817633979e-22,-8.7635424900756043e-06,-0.00032301986810386052,-0,0,-2.3580175221985367
0,-0,0,-4.8047954009504523e-21,-0,4.5599720813362463e-23,-0,0,0
0,-0,0,-2.2288328454698323e-38,-0,-1.170217838209334e-21,-0,0,0
-0.7817636009827027,-0,0,-0.78168461005499368,-0,1.4868571586509698e-37,0.25,0,0
0,-8.6972321567957422e-06,0,1.8695260199993348e-23,-8.6972321567957422e-06,-0.00019974036304861511,-0,0,-2.1093983797046385
-0.55301071986534467,-9.3776972409642667e-08,0,-0.55299678400448138,-9.3776972409642667e-08,-0.00017434354809215465,-0.70710678118654757,0,-0.35160056317932292
-1.8415459081053834e-10,-0,0,-4.4337515626889775e-06,-0,-1.937619781555106e-22,-0,0,0
0,-8.6972321570177868e-06,0,-7.4658512759137027e-21,-8.6972321570177868e-06,-0.00019974036324188255,-0,0,-2.1093983797185754
-0.78176360098324738,-0,0,-0.78168461005586265,-0,1.0220952081478402e-21,0.25,0,0
0,-8.763542490158871e-06,0,-3.7231169708732289e-21,-8.763542490158871e-06,-0.00032301986846211236,0,0,-2.3580175222147357
0,-0.00042689045928967495,0,-8.121612771121697e-21,-0.00042689045928967495,-0.00035901992076487984,-0,1,-4.9679666488699681
0,,,-1.7631798451817317e-37,,,-0,,
-0.39090848568832987,,,-0.39087992205672811,,,0.25,,
-0.55275260515689617,,,-0.55268572375847957,,,-0,,
0,,,-2.4930962333878908e-21,,,-0,,
-0.78194611564399663,,,-0.78190456286520627,,,-0.25,,
