fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
-6.794824890427642e-08,,,-5.8073822686018049e-08,,,-0.13215168855507167,,
4.2464602980480813e-08,,,3.5976412460200335e-08,,,-0.076057175078281247,,
-1.8822846707770513e-08,,,-1.6281882118963205e-08,,,-0.019294212858920648,,
-5.890379092870196e-08,,,-5.0608532765434779e-08,,,0.0507423365649756,,
6.5608226409457103e-08,,,5.5736854914037222e-08,,,-0.0098519991942836328,,
-4.3448103650252784e-08,,,-3.6760915135422308e-08,,,-0.075722950706996167,,
2.1402282426953564e-08,,,1.8688552540627599e-08,,,-0.045663016727079501,,
-4.1564801798979631e-08,,,-3.4994856644872497e-08,,,0.090643479751147782,,
4.4421824771083754e-08,,,3.7226200640866871e-08,,,0.020542159156918142,,
-2.7202732362031185e-08,,,-2.3643176212825791e-08,,,-0.055871349031878438,,
-3.0029804330886885e-08,,,-2.5454011235204854e-08,,,0.10468068191303775,,
3.3825700381077329e-08,,,2.934689213062507e-08,,,0.045530271406058774,,
-2.571124352624493e-08,,,-2.2021308799420555e-08,,,0.11019491714587283,,
-1.9380332446139361e-07,,,-1.8497272522615473e-07,,,0.067596030622200889,,
-7.9276696191622541e-08,,,-7.5057939112119872e-08,,,-0.0050764989663514412,,
2.2439642266891199e-07,,,2.1579149116880574e-07,,,-0.016046777372143411,,
