fp,gp,y0p,fc,gc,y0c
1.3547655081241894e-06,0,0,1.3547655081241894e-06,0,0
2.99474326139193e-05,-4.0644309150679039e-17,0,2.99474326139193e-05,-4.0644309150679039e-17,3.8175167708570541e-05
0,-8.8817841970012523e-16,0,0,-8.8817841970012523e-16,0.00072061547991301284
-0.80014724448769159,0,0,-0.85723133106779448,0,0
-1.4333477342743195,2.206403245824515e-16,0,-1.4494593405279785,2.206403245824515e-16,-8.0866367436424597e-05
-6.0997950643837444e-13,7.0196885680506448e-16,0,-5.7956544278178658e-05,7.0196885680506448e-16,-0.0006903018153991945
-9.4209159774268069e-12,0,0,-1.2425256406555914e-05,0,0
0,-2.1171226717128603e-17,0,0,-2.1171226717128603e-17,3.7684550265528856e-05
-0.80014724448769159,8.8817841970012523e-16,0,-0.85723136284303569,8.8817841970012523e-16,0.00071965776045992925
-1.4333477342743195,0,0,-1.4494593504369568,0,0
2.3869278340578147e-13,2.8440811679032827e-17,0,-5.3103339736570835e-05,2.8440811679032827e-17,-7.1040523923698897e-05
-1.1410207523120026e-11,-2.3287312738914296e-15,0,-1.4601354382538164e-05,-2.3287312738914296e-15,-0.00069100647672670041
0,0,0,0,0,0
-7.7815704508324508e-11,6.1165673083475995e-17,0,-7.7815704508324508e-11,6.1165673083475995e-17,3.6506640848901532e-05
-9.9977880976299949e-07,0,0,-9.9977880976299949e-07,0,0.0007192473092657506
0,0,0,0,0,0
1.3547655081259241e-06,-2.6907156640258913e-16,0,1.3547655081259241e-06,-2.6907156640258913e-16,-5.6618615753241438e-05
2.99474326139193e-05,-6.8237181224141628e-16,0,2.99474326139193e-05,-6.8237181224141628e-16,-0.00069698567639814887
0,0,0,0,0,0
-7.7815704508536266e-11,3.8081773724170224e-18,0,-7.7815704508536266e-11,3.8081773724170224e-18,3.4495002444098798e-05
-9.9977923045425909e-07,-1.7763568394002505e-15,0,-9.9977923045425909e-07,-1.7763568394002505e-15,0.00071897367513629813
0,0,0,0,0,0
1.3547655081241894e-06,6.108308137840115e-18,0,1.3547655081241894e-06,6.108308137840115e-18,-3.7179970534143521e-05
2.9947432613974811e-05,2.3080536211600407e-15,0,2.9947432613974811e-05,2.3080536211600407e-15,-0.00070992557784795853
0,0,0,0,0,0
-0.80014724448769159,-4.1279947135958996e-17,0,-0.85723132577192096,-4.1279947135958996e-17,3.1525644586212504e-05
-1.4333477342743195,0,0,-1.4494593412204233,0,0.00071952094339520307
7.6011666363965252e-13,0,0,-1.9632606513260128e-05,0,0
3.1181950238420701e-12,2.1615676195720388e-16,0,-3.113436019107264e-06,2.1615676195720388e-16,-1.2404457712612149e-05
0,7.005414878150082e-16,0,0,7.005414878150082e-16,-0.000731929342615051
-0.80014724448769159,0,0,-0.85723133768763637,0,0
-1.4333477342743195,-2.4569591755558272e-17,0,-1.4494593447374751,-2.4569591755558272e-17,2.7495954476697989e-05
-5.7250903752861972e-13,0,0,-2.1307804727193127e-05,0,0.00072047866284828666
1.0140131505589366e-11,0,0,-5.7634592978460462e-06,0,0
0,3.4268555047470421e-17,0,0,3.4268555047470421e-17,1.7368873757893106e-05
2.3344711352518528e-10,-2.3117673339297269e-15,0,2.3344711352518528e-10,-2.3117673339297269e-15,-0.00076611490333853855
2.9993363635169579e-06,0,0,2.9993363635169579e-06,0,0
0,5.2006571652203353e-17,0,0,5.2006571652203353e-17,2.2363176782828305e-05
-4.0642965243795071e-06,-8.8817841970012523e-16,0,-4.0642965243795071e-06,-8.8817841970012523e-16,0.00072335182120753731
-8.9842297841813412e-05,0,0,-8.9842297841813412e-05,0,0
0,-2.4322810946866289e-16,0,0,-2.4322810946866289e-16,5.141121664272176e-05
-7.7815704508748024e-11,-7.3531296461718707e-16,0,-7.7815704508748024e-11,-7.3531296461718707e-16,-0.00081533029961969479
-9.997791573963799e-07,0,0,-9.997791573963799e-07,0,0
0,-9.4349110200860363e-18,0,0,-9.4349110200860363e-18,1.6163653537421355e-05
1.3547655081241894e-06,-1.7763568394002505e-15,0,1.3547655081241894e-06,-1.7763568394002505e-15,0.00072731951608459773
2.99474326139193e-05,0,0,2.99474326139193e-05,0,0
0,5.6585065291320514e-17,0,0,5.6585065291320514e-17,8.8162431355862895e-05
-0.80014724448769159,2.2634012624212265e-15,0,-0.85723132841985772,2.2634012624212265e-15,-0.0008820391070912877
-1.4333477342743195,0,0,-1.4494593414952106,0,0
-3.0119706325817458e-13,-5.5593754726007206e-17,0,3.2717205811231351e-05,-5.5593754726007206e-17,9.0010664223399851e-06
-2.6452862237674833e-12,-8.8817841970012523e-16,0,6.1137947891950305e-06,-8.8817841970012523e-16,0.00073361310106200396
0,0,0,0,0,0
-0.80014724448769159,2.8735471759836757e-16,0,-0.85723132180001571,2.8735471759836757e-16,0.00012554969844852471
-1.4333477342743195,6.1434936600546192e-16,0,-1.4494593397978266,6.1434936600546192e-16,-0.00096815756632197313
5.9485711748158387e-14,0,0,2.5919722297862075e-05,0,0
-2.6931821738866962e-12,-2.8152584798043524e-17,0,5.8304767800680629e-06,-2.8152584798043524e-17,1.1340852005822021e-06
0,1.7763568394002505e-15,0,0,1.7763568394002505e-15,0.00074223257613975603
2.3344711352603231e-10,0,0,2.3344711352603231e-10,0,0
2.9993367000151483e-06,8.9272108140872162e-17,0,2.9993367000151483e-06,8.9272108140872162e-17,0.00016052382783999483
0,-2.4472598162307684e-15,0,0,-2.4472598162307684e-15,-0.0010751114340477798
-4.0642965243795071e-06,0,0,-4.0642965243795071e-06,0,0
-8.9842297841813412e-05,7.8942802604792623e-17,0,-8.9842297841813412e-05,7.8942802604792623e-17,-7.0698614872298115e-06
0,-8.8817841970012523e-16,0,0,-8.8817841970012523e-16,0.0007531779413178538
-7.7815704508430387e-11,0,0,-7.7815704508430387e-11,0,0
-9.9977839335997631e-07,-2.6928319003472854e-16,0,-9.9977839335997631e-07,-2.6928319003472854e-16,0.00018941547670939802
0,-6.6352963251822468e-16,0,0,-6.6352963251822468e-16,-0.0012031051342033085
1.3547655081276588e-06,0,0,1.3547655081276588e-06,0,0
2.9947432613974811e-05,5.9541918731318222e-17,0,2.9947432613974811e-05,5.9541918731318222e-17,-1.5073392552884273e-05
0,-8.8817841970012523e-16,0,0,-8.8817841970012523e-16,0.00076699646485520222
-0.80014724448769159,0,0,-0.857231336363668,0,0
-1.4333477342743195,-1.1550758608249132e-16,0,-1.4494593431926079,-1.1550758608249132e-16,0.00020788016881001761
9.2634922508073346e-13,2.6064158327935121e-15,0,-4.2850219549416737e-05,2.6064158327935121e-15,-0.0013500605572024074
9.3527531055270414e-12,0,0,-1.4742642847381005e-05,0,0
0,4.7587838548510967e-17,0,0,4.7587838548510967e-17,-2.2208188701693131e-05
-0.80014724448769159,8.8817841970012523e-16,0,-0.85723133239176286,8.8817841970012523e-16,0.0007836881467518013
-1.4333477342743195,0,0,-1.4494593429311133,0,0
-9.241316126019552e-13,-3.8841042465271844e-17,0,-2.5869883431772092e-05,-3.8841042465271844e-17,0.00021153147422489868
1.1760755674086965e-11,1.4857349922138305e-15,0,-1.0527189734041987e-05,1.4857349922138305e-15,-0.0015115602755118949
0,0,0,0,0,0
-7.7815704508536266e-11,4.3740162514940007e-17,0,-7.7815704508536266e-11,4.3740162514940007e-17,-2.7662700274333072e-05
-9.9977915987529975e-07,3.5527136788005009e-15,0,-9.9977915987529975e-07,3.5527136788005009e-15,0.0008027057187487462
0,0,0,0,0,0
1.3547655081259241e-06,-2.2753127535268052e-16,0,1.3547655081259241e-06,-2.2753127535268052e-16,0.00019604228606124487
2.99474326139193e-05,-1.2543798422390915e-15,0,2.99474326139193e-05,-1.2543798422390915e-15,-0.0016804491841999163
0,0,0,0,0,0
-7.7815704508853903e-11,-4.3903761258804177e-19,0,-7.7815704508853903e-11,-4.3903761258804177e-19,-3.0552960766674519e-05
-9.9977866021769279e-07,8.8817841970012523e-16,0,-9.9977866021769279e-07,8.8817841970012523e-16,0.00082377554671658445
0,0,0,0,0,0
1.3547655081241894e-06,-2.477422680813293e-16,0,1.3547655081241894e-06,-2.477422680813293e-16,0.00015819954106462632
2.99474326139193e-05,-6.0096084115104514e-16,0,2.99474326139193e-05,-6.0096084115104514e-16,-0.0018456322744238301
0,0,0,0,0,0
-0.80014724448769159,-2.450703005713686e-16,0,-0.85723133239176286,-2.450703005713686e-16,-3.0012105807678669e-05
-1.4333477342743195,0,0,-1.4494593434681542,0,0.00084498219174914888
-3.9912226705945656e-13,0,0,-5.8766881683811439e-06,0,0
-7.6125168217937627e-13,4.1925212000992098e-16,0,-3.2596897538186471e-06,4.1925212000992098e-16,9.6519361968588514e-05
0,-9.9597214354400958e-16,0,0,-9.9597214354400958e-16,-0.0019929585999343353
-0.80014724448769159,0,0,-0.85723132841985772,0,0
-1.4333477342743195,-2.9437464542577194e-16,0,-1.4494593422802062,-2.9437464542577194e-16,-2.5238472908715319e-05
-2.6337565231206625e-14,1.7763568394002505e-15,0,-5.0217173800078305e-06,1.7763568394002505e-15,0.00086577838558753476
-4.7374999204119651e-12,0,0,-3.2419067677158402e-06,0,0
0,4.9761537158847836e-16,0,0,4.9761537158847836e-16,1.3010982190468289e-05
2.3344711352645583e-10,-5.4066149109093148e-15,0,2.3344711352645583e-10,-5.4066149109093148e-15,-0.0021022241282513147
2.9993362234623233e-06,0,0,2.9993362234623233e-06,0,0
0,1.2101874753278227e-17,0,0,1.2101874753278227e-17,-1.7083962074368836e-05
-4.0642965243795071e-06,-8.8817841970012523e-16,0,-4.0642965243795071e-06,-8.8817841970012523e-16,0.00071774232155376219
-8.9842297842035457e-05,0,0,-8.9842297842035457e-05,0,0
0,2.6703535666867091e-17,0,0,2.6703535666867091e-17,-6.0846182887032849e-05
-7.7815704508536266e-11,-2.9612745393841411e-16,0,-7.7815704508536266e-11,-2.9612745393841411e-16,-0.0018204793121805686
-9.9977866979163166e-07,0,0,-9.9977866979163166e-07,0,0
0,4.8135852332941095e-19,0,0,4.8135852332941095e-19,8.1428930707489227e-07
1.3547655081259241e-06,0.054612677961358713,0,1.3547655081259241e-06,0.054612677961358713,-8.7562921424782272e-06
2.9947432613974811e-05,0,0,2.9947432613974811e-05,0,0
0,1.3258151373762319e-16,0,0,1.3258151373762319e-16,0.00083453996956593494
-0.80014724448769159,-3.766930323956805e-16,0,-0.85723132841985772,-3.766930323956805e-16,-0.0018571230546922529
-1.4333477342743195,0,0,-1.449459342149211,0,0
1.8337272897085936e-13,-0.0043623183294111481,0,1.4364570434117822e-05,-0.0043623183294111481,0.73819648983246555
2.409414288203341e-12,-0.0043623183294111481,0,2.8858170176222742e-06,-0.0043623183294111481,0.73819619909620293
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819645562819936
-0.80014724448769159,-0.0043623183294111481,0,-0.85723132180001571,-0.0043623183294111481,0.73819657534313099
-1.4333477342743195,-0.0043623183294111481,0,-1.4494593402955547,-0.0043623183294111481,0.73819638721966696
3.181922005911933e-13,-0.0043623183294111481,0,-2.8805303598710767e-06,-0.0043623183294111481,0.73819664375166327
3.7187612377082965e-12,-0.0043623183294111481,0,-4.2514775215587351e-06,-0.0043623183294111481,0.73819621619833609
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.7381964727303324
-7.7815704508959782e-11,-0.0043623183294111481,0,-7.7815704508959782e-11,-0.0043623183294111481,0.73819613068767065
-9.9977811230701763e-07,-0.0043623183294111481,0,-9.9977811230701763e-07,-0.0043623183294111481,0.73819630170900152
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819648983246555
1.3547655081241894e-06,-0.0043623183294111481,0,1.3547655081241894e-06,-0.0043623183294111481,0.73819645562819936
2.9947432613974811e-05,-0.0043623183294111481,0,2.9947432613974811e-05,-0.0043623183294111481,0.7381965069345986
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819652403673164
-7.7815704509065662e-11,-0.0043623183294111481,0,-7.7815704509065662e-11,-0.0043623183294111481,0.7381964043218
-9.9977895479975987e-07,-0.0043623183294111481,0,-9.9977895479975987e-07,-0.0043623183294111481,0.7381964727303324
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819623330046913
1.3547655081241894e-06,-0.0043623183294111481,0,1.3547655081241894e-06,-0.0043623183294111481,0.73819648983246555
2.9947432614030323e-05,-0.0043623183294111481,0,2.9947432614030323e-05,-0.0043623183294111481,0.73819657534313099
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819637011753392
-0.80014724448769159,-0.0043623183294111481,0,-0.85723133371573124,-0.0043623183294111481,0.73819631881113457
-1.4333477342743195,-0.0043623183294111481,0,-1.4494593435251208,-0.0043623183294111481,0.73819667795592947
-5.8353693588149411e-13,-0.0043623183294111481,0,-2.1185335370017416e-05,-0.0043623183294111481,0.73819621619833609
-3.0694735212121561e-12,-0.0043623183294111481,0,-7.8723271997985887e-06,-0.0043623183294111481,0.73819626750473533
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819631881113457
-0.80014724448769159,-0.0043623183294111481,0,-0.8572313562231938,-0.0043623183294111481,0.73819666085379643
-1.4333477342743195,-0.0043623183294111481,0,-1.4494593503458038,-0.0043623183294111481,0.73819625040260228
4.6694958029761957e-13,-0.0043623183294111481,0,-1.8935527648870466e-05,-0.0043623183294111481,0.73819637011753392
-8.90535749945994e-12,-0.0043623183294111481,0,-9.2023682536960062e-06,-0.0043623183294111481,0.73819616489193673
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819666085379643
-7.7815704508536266e-11,-0.0043623183294111481,0,-7.7815704508536266e-11,-0.0043623183294111481,0.73819637011753392
-9.9977902745344849e-07,-0.0043623183294111481,0,-9.9977902745344849e-07,-0.0043623183294111481,0.73819631881113457
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819660954739719
1.3547655081259241e-06,-0.0043623183294111481,0,1.3547655081259241e-06,-0.0043623183294111481,0.73819616489193673
2.9947432613974811e-05,-0.0043623183294111481,0,2.9947432613974811e-05,-0.0043623183294111481,0.7381964043218
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819626750473533
-7.7815704508218629e-11,-0.0043623183294111481,0,-7.7815704508218629e-11,-0.0043623183294111481,0.73819655824099784
-9.997791337503642e-07,-0.0043623183294111481,0,-9.997791337503642e-07,-0.0043623183294111481,0.73819618199406989
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819652403673164
1.3547655081224547e-06,-0.0043623183294111481,0,1.3547655081224547e-06,-0.0043623183294111481,0.73819625040260228
2.9947432613974811e-05,-0.0043623183294111481,0,2.9947432613974811e-05,-0.0043623183294111481,0.7381964043218
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819621619833609
-0.80014724448769159,-0.0043623183294111481,0,-0.85723132444795247,-0.0043623183294111481,0.73819662664953023
-1.4333477342743195,-0.0043623183294111481,0,-1.4494593410947532,-0.0043623183294111481,0.73819621619833609
9.8237920034756817e-13,-0.0043623183294111481,0,-3.7472031944842579e-06,-0.0043623183294111481,0.73819648983246555
2.2528907806436014e-12,-0.0043623183294111481,0,-2.9835724134933305e-06,-0.0043623183294111481,0.73819626750473533
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819657534313099
-0.80014724448769159,-0.0043623183294111481,0,-0.85723132577192096,-0.0043623183294111481,0.73819621619833609
-1.4333477342743195,-0.0043623183294111481,0,-1.4494593415031218,-0.0043623183294111481,0.73819630170900152
1.0202731059062025e-12,-0.0043623183294111481,0,-1.8842219339105773e-06,-0.0043623183294111481,0.73819652403673164
8.7515693458882177e-12,-0.0043623183294111481,0,-2.3863469990725944e-06,-0.0043623183294111481,0.73819614778980369
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819645562819936
2.3344711352603231e-10,-0.0043623183294111481,0,2.3344711352603231e-10,-0.0043623183294111481,0.73819628460686837
2.999336827472221e-06,-0.0043623183294111481,0,2.999336827472221e-06,-0.0043623183294111481,0.73819662664953023
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819633591326772
-4.0642965243656293e-06,-0.0043623183294111481,0,-4.0642965243656293e-06,-0.0043623183294111481,0.73819648983246555
-8.9842297841813412e-05,-0.0043623183294111481,0,-8.9842297841813412e-05,-0.0043623183294111481,0.73819614778980369
0,-0.0043623183294111481,0,0,-0.0043623183294111481,0.73819648983246555
-7.7815704508748024e-11,-0.0043623183294111481,0,-7.7815704508748024e-11,-0.0043623183294111481,0.7381964385260662
-9.9977852724593419e-07,-0.0043623183294111481,0,-9.9977852724593419e-07,-0.0043623183294111481,0.7381964043218
0,-1.4413323513489462e-22,0,0,-1.4413323513489462e-22,-2.4631691371017849e-18
1.3547655081241894e-06,-7.0947781480384556e-15,0,1.3547655081241894e-06,-7.0947781480384556e-15,1.0133898662210779e-06
2.9947432614030323e-05,0,0,2.9947432614030323e-05,0,0
0,3.684601502059452e-21,0,0,3.684601502059452e-21,8.4615388926823615e-17
-0.80014724448769159,-4.7491181571965584e-20,0,-0.85723132841985772,-4.7491181571965584e-20,-2.1104073473513656e-16
-1.4333477342743195,0,0,-1.4494593423060638,0,0
8.4694274230528826e-14,-1.1572469380883677e-19,0,-6.209585891641177e-07,-1.1572469380883677e-19,-6.840853236311115e-08
-7.5801968610688707e-12,0,0,4.0879795589735369e-07,0,1.0945365178097784e-06
0,0,0,0,0,0
-0.80014724448769159,3.0489077210708926e-18,0,-0.85723136416700407,3.0489077210708926e-18,8.744801646807861e-07
-1.4333477342743195,-5.0704105436507372e-17,0,-1.4494593519377932,-5.0704105436507372e-17,-2.0100350798254769e-06
1.6145870065136509e-12,0,0,3.4116046808867746e-05,0,0
-7.2750247632961538e-12,-1.665877130196442e-20,0,1.9196410951169172e-05,-1.665877130196442e-20,-1.368170647262223e-07
0,-1.134496481502233e-15,0,0,-1.134496481502233e-15,1.0945365178097784e-06
-7.7815704508218629e-11,0,0,-7.7815704508218629e-11,0,0
-9.997788068157043e-07,1.2351696982928087e-17,0,-9.997788068157043e-07,1.2351696982928087e-17,-2.6722082954340291e-06
0,3.4394250492922751e-16,0,0,3.4394250492922751e-16,9.1068858708391723e-06
1.3547655081241894e-06,0,0,1.3547655081241894e-06,0,0
2.99474326139193e-05,-4.6996524349906837e-19,0,2.99474326139193e-05,-4.6996524349906837e-19,-1.368170647262223e-07
0,0,0,0,0,1.6418047767146676e-06
-7.7815704508324508e-11,0,0,-7.7815704508324508e-11,0,0
-9.9977930263783765e-07,2.0568351084030329e-17,0,-9.9977930263783765e-07,2.0568351084030329e-17,-7.5826582591236013e-06
0,1.3864831299994208e-16,0,0,1.3864831299994208e-16,2.9555692630818538e-05
1.3547655081259241e-06,0,0,1.3547655081259241e-06,0,0
2.9947432613863789e-05,-2.6683591572875065e-19,0,2.9947432613863789e-05,-2.6683591572875065e-19,2.736341294524446e-07
0,7.6110979170195034e-15,0,0,7.6110979170195034e-15,2.1890730356195568e-06
-0.80014724448769159,0,0,-0.85723135489922542,0,0
-1.4333477342743195,7.299600607446576e-18,0,-1.4494593500662538,7.299600607446576e-18,-1.189132691468143e-05
2.238295559296704e-12,-6.2581203662110939e-17,0,-1.4229312120264191e-05,-6.2581203662110939e-17,5.5752953875935586e-05
7.2255317742622611e-12,0,0,-8.8342682725803865e-06,0,0
0,6.4638925521943899e-20,0,0,6.4638925521943899e-20,2.0522559708933345e-07
-0.80014724448769159,-7.1054273576010019e-15,0,-0.85723132444795247,-7.1054273576010019e-15,0
-1.4333477342743195,0,0,-1.4494593410479455,0,0
1.7824134189362861e-12,1.1278721085309993e-19,0,-6.7434968129829671e-06,1.1278721085309993e-19,-1.4516437538908434e-05
1.8418019227187769e-11,-9.5378904149638496e-19,0,-6.4114033397840345e-06,-9.5378904149638496e-19,8.464273219953197e-05
0,0,0,0,0,0
2.3344711352518528e-10,4.4066149465115079e-19,0,2.3344711352518528e-10,4.4066149465115079e-19,0
2.9993363633989967e-06,6.4911082120832556e-15,0,2.9993363633989967e-06,6.4911082120832556e-15,2.1890730356195568e-06
0,0,0,0,0,0
-4.0642965243656293e-06,-1.0635775761305681e-17,0,-4.0642965243656293e-06,-1.0635775761305681e-17,-1.5066845642560458e-05
-8.9842297841924434e-05,8.5991241642407041e-17,0,-8.9842297841924434e-05,8.5991241642407041e-17,0.00011369498078749073
0,0,0,0,0,0
-7.7815704509065662e-11,3.0081964326395942e-19,0,-7.7815704509065662e-11,3.0081964326395942e-19,6.840853236311115e-08
-9.9977915755077029e-07,7.1054273576010019e-15,0,-9.9977915755077029e-07,7.1054273576010019e-15,2.1890730356195568e-06
0,0,0,0,0,0
1.3547655081241894e-06,-1.0137726423299743e-17,0,1.3547655081241894e-06,-1.0137726423299743e-17,-1.366366906662805e-05
2.99474326139193e-05,2.2034481388126258e-17,0,2.99474326139193e-05,2.2034481388126258e-17,0.00014078475960328275
0,0,0,0,0,0
-0.80014724448769159,-3.0572214161396304e-20,0,-0.85723134695541514,-3.0572214161396304e-20,-2.736341294524446e-07
-1.4333477342743195,1.8944998595778895e-15,0,-1.4494593471363439,1.8944998595778895e-15,0
9.3945229338235125e-13,0,0,-2.6746843153002127e-05,0,0
1.05098125384571e-12,-4.8902840022604757e-18,0,-1.7430150435660203e-05,-4.8902840022604757e-18,-1.0748690647553839e-05
0,-1.1696161139449145e-16,0,0,-1.1696161139449145e-16,0.0001646037554654635
-0.80014724448769159,0,0,-0.85723135887113056,0,0
-1.4333477342743195,-2.5272484778875248e-19,0,-1.4494593479347777,-2.5272484778875248e-19,-1.0261279854466672e-07
1.6676492399991809e-12,7.1054273576010019e-15,0,-5.795921899032949e-05,7.1054273576010019e-15,0
3.2322803195991926e-12,0,0,-3.8188835359983065e-05,0,0
0,6.0806537178653298e-18,0,0,6.0806537178653298e-18,-6.8508740174189925e-06
2.3344711352645583e-10,-3.7554127404334478e-17,0,2.3344711352645583e-10,-3.7554127404334478e-17,0.00018462180224821891
2.9993364554607715e-06,0,0,2.9993364554607715e-06,0,0
0,-2.7055684231147839e-19,0,0,-2.7055684231147839e-19,0
-4.0642965243795071e-06,-1.5163870439828734e-15,0,-4.0642965243795071e-06,-1.5163870439828734e-15,0
-8.9842297841924434e-05,0,0,-8.9842297841924434e-05,0,0
0,1.1595252825718398e-17,0,0,1.1595252825718398e-17,-2.4595005151174807e-06
-7.7815704508112749e-11,5.6188923985691353e-17,0,-7.7815704508112749e-11,5.6188923985691353e-17,0.0002008004201520947
-9.9977881292366566e-07,0,0,-9.9977881292366566e-07,0,0
0,-1.5528881359308198e-20,0,0,-1.5528881359308198e-20,-2.5653199636166681e-08
1.3547655081259241e-06,0,0,1.3547655081259241e-06,0,2.1890730356195568e-06
2.9947432613974811e-05,0,0,2.9947432613974811e-05,0,0
0,9.9755002448492491e-19,0,0,9.9755002448492491e-19,1.9909287905131236e-06
-0.80014724448769159,-2.1455954779829016e-17,0,-0.857231336363668,-2.1455954779829016e-17,0.00021329112338744198
-1.4333477342743195,0,0,-1.4494593382572583,0,0
2.7869741224329598e-12,2.2501079629090691e-19,0,7.9477217072184539e-05,2.2501079629090691e-19,3.4204266181555575e-08
1.6128626765978413e-11,-9.5316372465046821e-15,0,4.9685588518555818e-05,-9.5316372465046821e-15,4.3781460712391136e-06
0,0,0,0,0,0
-0.80014724448769159,-7.3857722974030459e-18,0,-0.85723134033557313,-7.3857722974030459e-18,6.1353902463165313e-06
-1.4333477342743195,-1.7851775795423202e-17,0,-1.4494593258035087,-1.7851775795423202e-17,0.00022249875151101901
7.7876129361652852e-13,0,0,0.00013610511774066224,0,0
1.9510504188808013e-11,1.5864363197539831e-19,0,9.4292920465455549e-05,1.5864363197539831e-19,2.9928732908861128e-08
0,-7.1054273576010019e-15,0,0,-7.1054273576010019e-15,0
-7.7815704508748024e-11,0,0,-7.7815704508748024e-11,0,0
-9.9977845755862271e-07,-6.6207291921677432e-20,0,-9.9977845755862271e-07,-6.6207291921677432e-20,9.7472805888399366e-06
0,1.1673885624898593e-16,0,0,1.1673885624898593e-16,0.00022906309799396009
1.3547655081276588e-06,0,0,1.3547655081276588e-06,0,0
2.99474326139193e-05,1.5712996254026017e-19,0,2.99474326139193e-05,1.5712996254026017e-19,0
0,-4.5871154321674927e-15,0,0,-4.5871154321674927e-15,0
-7.7815704508642145e-11,0,0,-7.7815704508642145e-11,0,0
-9.9977862890766878e-07,-1.915457869822202e-18,0,-9.9977862890766878e-07,-1.915457869822202e-18,1.2699402703220681e-05
0,7.5168837398592531e-17,0,0,7.5168837398592531e-17,0.00023354779837097964
1.3547655081276588e-06,0,0,1.3547655081276588e-06,0,0
2.9947432613974811e-05,2.2266697840965077e-19,0,2.9947432613974811e-05,2.2266697840965077e-19,-1.7102133090777787e-08
0,-7.1054273576010019e-15,0,0,-7.1054273576010019e-15,-1.0945365178097784e-06
-0.80014724448769159,0,0,-0.85723132841985772,0,0
-1.4333477342743195,-1.128366285217136e-17,0,-1.4494593423051592,-1.128366285217136e-17,1.4969343442380811e-05
1.2838065300531211e-12,-7.0474645475650478e-17,0,7.4027906714951753e-07,-7.0474645475650478e-17,0.00023638570863268336
5.2333163559834595e-12,0,0,-1.0982855532672314e-06,0,0
0,-3.7345779708917106e-20,0,0,-3.7345779708917106e-20,0
-0.80014724448769159,-1.8208296983860388e-15,0,-0.85723133106779448,-1.8208296983860388e-15,0
-1.4333477342743195,0,0,-1.4494593430887273,0,0
1.4976222197673291e-12,-5.3382434012634522e-18,0,4.2780280600814008e-06,-5.3382434012634522e-18,1.6573303069111394e-05
1.8839685299200405e-12,-1.9176753565991844e-16,0,1.0697469895405087e-06,-1.9176753565991844e-16,0.00023795667483761623
0,0,0,0,0,0
2.3344711352603231e-10,1.3431955242031545e-19,0,2.3344711352603231e-10,1.3431955242031545e-19,3.4204266181555575e-08
2.9993363499444814e-06,0,0,2.9993363499444814e-06,0,2.1890730356195568e-06
0,0,0,0,0,0
-4.0642965243795071e-06,-5.3428757483525813e-18,0,-4.0642965243795071e-06,-5.3428757483525813e-18,1.7570785777552424e-05
-8.9842297841924434e-05,-2.8606127125060518e-17,0,-8.9842297841924434e-05,-2.8606127125060518e-17,0.00023858507802089124
0,0,0,0,0,0
-7.7815704508642145e-11,-1.5577219726354265e-20,0,-7.7815704508642145e-11,-1.5577219726354265e-20,0
-9.9977866865365306e-07,1.3717512787746008e-15,0,-9.9977866865365306e-07,1.3717512787746008e-15,4.3781460712391136e-06
0,0,0,0,0,0
1.3547655081241894e-06,8.0868697044267076e-18,0,1.3547655081241894e-06,8.0868697044267076e-18,1.8040161708984365e-05
2.9947432613974811e-05,2.5412707498466906e-16,0,2.9947432613974811e-05,2.5412707498466906e-16,0.00023855284450832758
0,0,0,0,0,0
-0.80014724448769159,-4.5351733862981961e-19,0,-0.85723135357525704,-4.5351733862981961e-19,-5.1306399272333362e-08
-1.4333477342743195,7.1054273576010019e-15,0,-1.4494593394686526,7.1054273576010019e-15,-1.0945365178097784e-06
1.6838247674628063e-12,0,0,-9.7016219045940953e-05,0,0
8.985221477542798e-12,1.4983409249788818e-17,0,-6.9215298991794424e-05,1.4983409249788818e-17,1.8072796052792352e-05
0,4.8493021822489941e-18,0,0,4.8493021822489941e-18,0.00023809272364245753
-0.80014724448769159,0,0,-0.85723134165954162,0,0
-1.4333477342743195,-1.1087759636503503e-19,0,-1.4494593218793939,-1.1087759636503503e-19,0
1.2346983134812012e-12,-4.5462103245524004e-15,0,-0.00014400851961704803,-4.5462103245524004e-15,0
7.0185718779667922e-12,0,0,-0.00011210868818504909,0,0
0,-4.0430240749598218e-18,0,0,-4.0430240749598218e-18,1.7764707137630655e-05
-7.7815704508536266e-11,-2.4259527463007285e-16,0,-7.7815704508536266e-11,-2.4259527463007285e-16,0.00023739043389981379
-9.9977938503893748e-07,0,0,-9.9977938503893748e-07,0,0
